run_zero,model,variant_zero,participant_id,parameter,probability_positive_zero,mean_zero,median_zero,ci_low_zero,ci_high_zero,run_base,variant_base,probability_positive_base,mean_base,median_base,ci_low_base,ci_high_base,change_posterior_mean
N111_H8_zero_full,H8,zero,sub-10804,kappa,1.0,0.4129442336709306,0.40383171055,0.1680842928225,0.71335598402,N111_H8_base_full,base,1.0,0.5243765046419876,0.5190081709000001,0.2945191584275,0.7913691159424999,-0.11143227097105701
N111_H8_zero_full,H8,zero,sub-10804,alpha_negative,1.0,0.022382896993952,0.013007504925,0.0003477074681975,0.0927618587425,N111_H8_base_full,base,1.0,0.0113859774126972,0.0058004187539999,0.000131077417445,0.0537858050455,0.0109969195812548
N111_H8_zero_full,H8,zero,sub-10806,alpha,1.0,0.0931413977755268,0.061380448305,0.0014021444226,0.3736550140699999,N111_H8_base_full,base,1.0,0.2195176496139108,0.15327196745,0.00582930803755,0.8143485662349995,-0.126376251838384
N111_H8_zero_full,H8,zero,sub-10806,kappa,1.0,0.347665383716545,0.29475377185,0.078859752403,0.9099503058374998,N111_H8_base_full,base,1.0,0.2601570114871028,0.21024136695,0.0468262909765,0.7505384942350001,0.08750837222944219
N111_H8_zero_full,H8,zero,sub-10806,alpha_negative,1.0,0.183873069107181,0.1058926638,0.0043394613595,0.8123466494375,N111_H8_base_full,base,1.0,0.2259042376572627,0.1437246296,0.005577935569825,0.8595974764399998,-0.04203116855008171
N111_H8_zero_full,H8,zero,sub-10807,alpha,1.0,0.5765250099262562,0.5527402664000001,0.2823834788275,0.95725464549,N111_H8_base_full,base,1.0,0.6987304954270687,0.6936167048,0.3887741081299999,0.98999780284,-0.12220548550081245
N111_H8_zero_full,H8,zero,sub-10807,kappa,1.0,0.9169865609753626,0.8963109591,0.5085227772175,1.445714114825,N111_H8_base_full,base,1.0,1.1149346564356752,1.0969538745,0.6946649054549999,1.6461769653749998,-0.19794809546031267
N111_H8_zero_full,H8,zero,sub-10807,alpha_negative,1.0,0.0104957326236299,0.006426444499,0.00026111723318,0.0438432852367499,N111_H8_base_full,base,1.0,0.0057274835690186,0.003179469889,9.373465394375002e-05,0.0255964617449999,0.0047682490546113
N111_H8_zero_full,H8,zero,sub-10809,alpha,1.0,0.068212679214154,0.05694756011,0.001312423277375,0.1942048314025,N111_H8_base_full,base,1.0,0.0982286337928197,0.08400364507,0.0025292721052,0.2793372586199998,-0.030015954578665696
N111_H8_zero_full,H8,zero,sub-10809,kappa,1.0,0.599323720465275,0.5466825474,0.2880156807375,1.2059352263499998,N111_H8_base_full,base,1.0,0.4267945017572575,0.3819656852,0.182878927045,0.9108575354925,0.17252921870801752
N111_H8_zero_full,H8,zero,sub-10809,alpha_negative,1.0,0.3872814400873888,0.35537075505,0.0996427836722499,0.85107532439,N111_H8_base_full,base,1.0,0.3859126685537976,0.3451104955499999,0.0832278065685,0.8823961517525,0.0013687715335912176
N111_H8_zero_full,H8,zero,sub-10810,alpha,1.0,0.7555408216599813,0.79068548355,0.3609904770875,0.98701562798,N111_H8_base_full,base,1.0,0.8718484756612813,0.90748222195,0.56048216343,0.9968152168825,-0.11630765400130005
N111_H8_zero_full,H8,zero,sub-10810,kappa,1.0,0.6832717113842812,0.6714842167,0.3708222839575,1.075132919625,N111_H8_base_full,base,1.0,0.8462661126537875,0.8355516503,0.5450003678775001,1.206998556125,-0.16299440126950626
N111_H8_zero_full,H8,zero,sub-10810,alpha_negative,1.0,0.0183000007681456,0.0098014681685,0.000248282532775,0.0790789687829999,N111_H8_base_full,base,1.0,0.0097125513554019,0.0041027552205,7.3698365805e-05,0.0519022264702499,0.008587449412743699
N111_H8_zero_full,H8,zero,sub-10812,alpha,1.0,0.2372290005107702,0.1964020668,0.0067282596886,0.73162043549,N111_H8_base_full,base,1.0,0.6231061899546032,0.6257213197,0.2080345287225,0.982335227385,-0.385877189443833
N111_H8_zero_full,H8,zero,sub-10812,kappa,1.0,0.3475514159359206,0.3075843821,0.0766753200997499,0.8355866064249998,N111_H8_base_full,base,1.0,0.3203992889021906,0.29834995445,0.1030526403125,0.6714249229375,0.02715212703372999
N111_H8_zero_full,H8,zero,sub-10812,alpha_negative,1.0,0.1043783930315767,0.084431901965,0.00316820500985,0.3431205791749994,N111_H8_base_full,base,1.0,0.0471854461098537,0.0345219312,0.000528408762205,0.1544114926299999,0.057192946921723
N111_H8_zero_full,H8,zero,sub-10817,alpha,1.0,0.0859210218840208,0.055977603195,0.001427466676375,0.3415729835525,N111_H8_base_full,base,1.0,0.4701663548843793,0.43362328965,0.029864970839,0.97712814716,-0.3842453330003585
N111_H8_zero_full,H8,zero,sub-10817,kappa,1.0,0.3936593341255781,0.3338198946,0.11037147575,0.97450849401,N111_H8_base_full,base,1.0,0.1875649881924292,0.16996298655,0.04046003362675,0.4407617890374998,0.20609434593314888
N111_H8_zero_full,H8,zero,sub-10817,alpha_negative,1.0,0.2540971571087806,0.1385656378,0.00471977086065,0.91366730135,N111_H8_base_full,base,1.0,0.1124881376309285,0.05095137174,0.001046018266325,0.6458648593199997,0.1416090194778521
N111_H8_zero_full,H8,zero,sub-10827,alpha,1.0,0.0828152566776758,0.04242945693,0.0007806795485275,0.4210499876474999,N111_H8_base_full,base,1.0,0.2571037729901425,0.1625157441,0.003873772471975,0.924857315925,-0.17428851631246667
N111_H8_zero_full,H8,zero,sub-10827,kappa,1.0,0.2092470161638405,0.1803425708,0.04712528792875,0.5318034293324999,N111_H8_base_full,base,1.0,0.1469723425325168,0.1235113548,0.0294310225495,0.4081219145699999,0.06227467363132372
N111_H8_zero_full,H8,zero,sub-10827,alpha_negative,1.0,0.1560326789035814,0.05171229132,0.0013498027198,0.8809062924375,N111_H8_base_full,base,1.0,0.1772309081025202,0.06747079629,0.00143625804595,0.909462245335,-0.021198229198938795
N111_H8_zero_full,H8,zero,sub-10831,alpha,1.0,0.1802592791683096,0.13608598595,0.004432718906775,0.6683643989124995,N111_H8_base_full,base,1.0,0.5699493693477552,0.5523857588,0.16530637936,0.9852640937825,-0.38969009017944556
N111_H8_zero_full,H8,zero,sub-10831,kappa,1.0,0.2971427675302813,0.25806778905,0.0699212034795,0.7477211185575,N111_H8_base_full,base,1.0,0.2948922702537213,0.28460615375,0.104861828115,0.5520011365099999,0.002250497276560015
N111_H8_zero_full,H8,zero,sub-10831,alpha_negative,1.0,0.0800643322878137,0.04939873053,0.00201060797295,0.3872045234124998,N111_H8_base_full,base,1.0,0.0200319970475628,0.01166352887,0.000320478572505,0.0816178386512499,0.06003233524025091
N111_H8_zero_full,H8,zero,sub-10834,alpha,1.0,0.674437205386875,0.674834969,0.33260228869,0.9784399008,N111_H8_base_full,base,1.0,0.7456467136036938,0.76276758945,0.3926045400875,0.9941036208425,-0.07120950821681882
N111_H8_zero_full,H8,zero,sub-10834,kappa,1.0,1.0852163304072124,1.058458453,0.6274885652525001,1.67128004875,N111_H8_base_full,base,1.0,1.3506688591012377,1.3260189745,0.8734985763575,1.97381069235,-0.26545252869402525
N111_H8_zero_full,H8,zero,sub-10834,alpha_negative,1.0,0.0118897049589189,0.0070778793165,0.0002298758747675,0.0504423520797499,N111_H8_base_full,base,1.0,0.0064934332989549,0.0032325183425,7.087855028350001e-05,0.0310429485922499,0.005396271659964
N111_H8_zero_full,H8,zero,sub-10836,alpha,1.0,0.115351382858327,0.08200334026,0.002148144454925,0.4410361865924997,N111_H8_base_full,base,1.0,0.3395872276780563,0.2772228767,0.01440854112975,0.9373277667375,-0.22423584481972933
N111_H8_zero_full,H8,zero,sub-10836,kappa,1.0,0.3960980357114425,0.338026232,0.0839695845835,1.0463044080749997,N111_H8_base_full,base,1.0,0.2757722508704422,0.22961221285,0.05008203053225,0.7657806769174998,0.12032578484100026
N111_H8_zero_full,H8,zero,sub-10836,alpha_negative,1.0,0.1362090227857127,0.0723651003649999,0.001842077842275,0.6913686896574999,N111_H8_base_full,base,1.0,0.1118320152508465,0.052566702305,0.00117774114915,0.6376669058799999,0.0243770075348662
N111_H8_zero_full,H8,zero,sub-10838,alpha,1.0,0.1800075245114601,0.1050540067,0.00110946145515,0.7852852611399996,N111_H8_base_full,base,1.0,0.3224339316597525,0.23814266405,0.0069977631808,0.947789694785,-0.14242640714829238
N111_H8_zero_full,H8,zero,sub-10838,kappa,1.0,0.2101085613495069,0.1837779068,0.0440622998415,0.5238492509224997,N111_H8_base_full,base,1.0,0.18035104462754,0.15323159295,0.03604188354625,0.4913186216049999,0.029757516721966887
N111_H8_zero_full,H8,zero,sub-10838,alpha_negative,1.0,0.1042502716628464,0.04567112345,0.001011705683675,0.6620081711049997,N111_H8_base_full,base,1.0,0.1523139442369259,0.08085723699,0.0019207793891,0.7720695372574995,-0.04806367257407951
N111_H8_zero_full,H8,zero,sub-10843,alpha,1.0,0.0512937508495006,0.039020014525,0.0014396491826,0.1696814965799999,N111_H8_base_full,base,1.0,0.112368919983113,0.084741480595,0.00273978411805,0.372303203095,-0.061075169133612404
N111_H8_zero_full,H8,zero,sub-10843,kappa,1.0,0.5746803966112187,0.5157380929,0.2506362294049999,1.2401324114999996,N111_H8_base_full,base,1.0,0.28507503209438,0.23416895475,0.06602211697775,0.7786341932049998,0.2896053645168387
N111_H8_zero_full,H8,zero,sub-10843,alpha_negative,1.0,0.262093853236815,0.2073565517,0.03927485245325,0.7931988637624999,N111_H8_base_full,base,1.0,0.2649166826059646,0.1915046299,0.016835278535,0.890323033415,-0.0028228293691496265
N111_H8_zero_full,H8,zero,sub-10850,alpha,1.0,0.5645876083157256,0.5457985022,0.23483015625,0.95279996219,N111_H8_base_full,base,1.0,0.6854643812816062,0.6854710775999999,0.34076865641,0.98978225542,-0.12087677296588062
N111_H8_zero_full,H8,zero,sub-10850,kappa,1.0,0.6351351526352188,0.6242879504500001,0.3259225725874999,1.0020099500250002,N111_H8_base_full,base,1.0,0.7642152861418188,0.7549594308500001,0.470083299965,1.117874189225,-0.12908013350659997
N111_H8_zero_full,H8,zero,sub-10850,alpha_negative,1.0,0.0127702664199686,0.0080523634825,0.0003074070255625,0.051865762077,N111_H8_base_full,base,1.0,0.0063775291899182,0.0037520471374999,0.000119970544295,0.0270207802614999,0.0063927372300504005
N111_H8_zero_full,H8,zero,sub-10854,alpha,1.0,0.0597172750022133,0.038088541815,0.0010535297753,0.2436080801124999,N111_H8_base_full,base,1.0,0.378125073856684,0.29856598015,0.01235104553025,0.9679110996725,-0.3184077988544707
N111_H8_zero_full,H8,zero,sub-10854,kappa,1.0,0.3627816064375406,0.30751306275,0.1256820914,0.8807295221099998,N111_H8_base_full,base,1.0,0.1606697650125233,0.1440067501,0.032504391495,0.3985163382924996,0.20211184142501729
N111_H8_zero_full,H8,zero,sub-10854,alpha_negative,1.0,0.3063244936190799,0.2243423212999999,0.0080579738857,0.919309254125,N111_H8_base_full,base,1.0,0.1083449716696475,0.04610463515,0.001053549194775,0.7376288956274997,0.19797952194943236
N111_H8_zero_full,H8,zero,sub-10857,alpha,1.0,0.0926968788745189,0.082289066555,0.0089945446749499,0.2361196137349999,N111_H8_base_full,base,1.0,0.2324095162299421,0.176672836,0.032902896763,0.7855972209,-0.13971263735542322
N111_H8_zero_full,H8,zero,sub-10857,kappa,1.0,0.8191162596114493,0.76042188135,0.185159200555,1.755232138175,N111_H8_base_full,base,1.0,0.4044085558148681,0.34470101205,0.06128487718925,1.0701927521,0.4147077037965812
N111_H8_zero_full,H8,zero,sub-10857,alpha_negative,1.0,0.1031915839781813,0.0712348453449999,0.004222582822,0.4577797304624996,N111_H8_base_full,base,1.0,0.1036323312882105,0.06856383151,0.00225640030715,0.4723726037049998,-0.000440747310029202
N111_H8_zero_full,H8,zero,sub-10858,alpha,1.0,0.2651352913283438,0.2217220734,0.0417689982675,0.7607289783124999,N111_H8_base_full,base,1.0,0.4925379323517695,0.44353506855,0.1394345514949999,0.973664841235,-0.22740264102342572
N111_H8_zero_full,H8,zero,sub-10858,kappa,1.0,0.33960244398548,0.31141157065,0.0899784569785,0.7392063153349999,N111_H8_base_full,base,1.0,0.3143580759176129,0.2920892155,0.09099694921725,0.6724717881599998,0.025244368067867118
N111_H8_zero_full,H8,zero,sub-10858,alpha_negative,1.0,0.0523053264779053,0.030734560285,0.00086536925985,0.2288917665549998,N111_H8_base_full,base,1.0,0.0356204531283314,0.021864820925,0.00056769355487,0.14294150519,0.0166848733495739
N111_H8_zero_full,H8,zero,sub-10860,alpha,1.0,0.6424697530275375,0.65735383735,0.2335002553875,0.9804128958975,N111_H8_base_full,base,1.0,0.7865490356241625,0.8443415589500001,0.34322415178,0.9952048530825,-0.14407928259662495
N111_H8_zero_full,H8,zero,sub-10860,kappa,1.0,0.5806268133089599,0.5716057316,0.30947422438,0.90685735791,N111_H8_base_full,base,1.0,0.6537701089903187,0.64632011295,0.40103339399,0.9558383754799998,-0.0731432956813588
N111_H8_zero_full,H8,zero,sub-10860,alpha_negative,1.0,0.0117521106792883,0.0067188892405,0.000206889011405,0.0516519278194999,N111_H8_base_full,base,1.0,0.0086101481826561,0.0043804616785,0.00010054077677,0.0409747337444999,0.0031419624966322005
N111_H8_zero_full,H8,zero,sub-10862,alpha,1.0,0.36213812361305,0.3085683082,0.118150721475,0.8707217299049999,N111_H8_base_full,base,1.0,0.5114543274120987,0.45533871375,0.171071485925,0.9792704504625,-0.14931620379904875
N111_H8_zero_full,H8,zero,sub-10862,kappa,1.0,0.4515474896991081,0.42475586835,0.1565877500425,0.8869880550025,N111_H8_base_full,base,1.0,0.4565667885310113,0.43091571835,0.1857231075775,0.8601622554799998,-0.005019298831903218
N111_H8_zero_full,H8,zero,sub-10862,alpha_negative,1.0,0.0223448765496444,0.01225851295,0.0003724992500425,0.1015797163475,N111_H8_base_full,base,1.0,0.021191164048987,0.012244187735,0.0003630594512775,0.0942083486142499,0.0011537125006573987
N111_H8_zero_full,H8,zero,sub-10863,alpha,1.0,0.6716072298403437,0.66749142725,0.361622015855,0.977231296745,N111_H8_base_full,base,1.0,0.7694535782578437,0.78526109915,0.4430964383875,0.994862616455,-0.09784634841749995
N111_H8_zero_full,H8,zero,sub-10863,kappa,1.0,1.3393731604818062,1.3082076809999998,0.8141914186525,2.02713936545,N111_H8_base_full,base,1.0,1.2725956565675312,1.2514827915,0.8341209682824999,1.828497293525,0.06677750391427506
N111_H8_zero_full,H8,zero,sub-10863,alpha_negative,1.0,0.0107556453047777,0.0065734485635,0.0002156703552075,0.0451374850982499,N111_H8_base_full,base,1.0,0.0049797641222976,0.0025833058869999,5.9559478161e-05,0.0240585898279999,0.0057758811824801005
N111_H8_zero_full,H8,zero,sub-10866,alpha,1.0,0.0735771751920989,0.055917109395,0.00202087202335,0.2466101326774999,N111_H8_base_full,base,1.0,0.4540397339416329,0.3909551355,0.047308143034,0.9806935889975,-0.380462558749534
N111_H8_zero_full,H8,zero,sub-10866,kappa,1.0,0.3859280286655763,0.340224248,0.0926098034775,0.9251959535525,N111_H8_base_full,base,1.0,0.1998435005476521,0.1832802962,0.0453203111759999,0.4606516507625,0.1860845281179242
N111_H8_zero_full,H8,zero,sub-10866,alpha_negative,1.0,0.1456608295494233,0.07245454862,0.00333428095595,0.7926020435874995,N111_H8_base_full,base,1.0,0.0525418460779363,0.024769327695,0.0006323571187575,0.2826077955174997,0.093118983471487
N111_H8_zero_full,H8,zero,sub-10875,alpha,1.0,0.8109123267457375,0.8472788559,0.4467584981424999,0.9924755708375,N111_H8_base_full,base,1.0,0.8783110725806375,0.917979831,0.5655099515224999,0.9978859478325,-0.06739874583489991
N111_H8_zero_full,H8,zero,sub-10875,kappa,1.0,1.2681112223628814,1.2413474485,0.7763489874825,1.909064007325,N111_H8_base_full,base,1.0,1.3933507961439813,1.369836377,0.901622376535,2.00553005065,-0.12523957378109984
N111_H8_zero_full,H8,zero,sub-10875,alpha_negative,1.0,0.0088650657466484,0.0051183905469999,0.0001481171188425,0.0388549429474999,N111_H8_base_full,base,1.0,0.0047710835924826,0.0020935666394999,3.8096620507e-05,0.0257754659899999,0.004093982154165799
N111_H8_zero_full,H8,zero,sub-10881,alpha,1.0,0.0382300659092546,0.02409710441,0.0008635986034625,0.1527479176024999,N111_H8_base_full,base,1.0,0.0532966038577103,0.032912477945,0.001282970003925,0.2269178743699999,-0.015066537948455694
N111_H8_zero_full,H8,zero,sub-10881,kappa,1.0,0.8862695876380631,0.80259094855,0.351813939855,1.929507850125,N111_H8_base_full,base,1.0,0.4946348508711587,0.42170313565,0.1364494080975,1.269137253425,0.39163473676690436
N111_H8_zero_full,H8,zero,sub-10881,alpha_negative,1.0,0.4685844736652142,0.453060766,0.0533706920759999,0.9329266122099996,N111_H8_base_full,base,1.0,0.4026676688814721,0.36461502235,0.01042222986875,0.9380413710275,0.06591680478374212
N111_H8_zero_full,H8,zero,sub-10886,alpha,1.0,0.4924616113414642,0.4791763781,0.02656071721575,0.9563023110375,N111_H8_base_full,base,1.0,0.7079451222039401,0.7523302568,0.2089254310875,0.9918062077075,-0.2154835108624759
N111_H8_zero_full,H8,zero,sub-10886,kappa,1.0,0.4069183575267278,0.38126391155,0.09433612237025,0.8729456314124998,N111_H8_base_full,base,1.0,0.3863042472808344,0.3679553626999999,0.1018030221925,0.773006850375,0.02061411024589338
N111_H8_zero_full,H8,zero,sub-10886,alpha_negative,1.0,0.0354425489951056,0.01610816549,0.0003746339345175,0.1732999578499999,N111_H8_base_full,base,1.0,0.0278911919253275,0.012060017275,0.0002425484439375,0.1361168424225,0.007551357069778098
N111_H8_zero_full,H8,zero,sub-10887,alpha,1.0,0.7245960178614114,0.7586602369,0.250747002045,0.9707699789875,N111_H8_base_full,base,1.0,0.7944600584282625,0.83702858495,0.3804345256875,0.9886631745625,-0.06986404056685114
N111_H8_zero_full,H8,zero,sub-10887,kappa,1.0,0.5472003426233012,0.541436494,0.188293829035,0.92977159134,N111_H8_base_full,base,1.0,0.4979095582876931,0.49118933905,0.169484368415,0.8782704639774999,0.04929078433560807
N111_H8_zero_full,H8,zero,sub-10887,alpha_negative,1.0,0.2993616617018356,0.29455548195,0.041014882281,0.555804443615,N111_H8_base_full,base,1.0,0.1912247788895174,0.19374886995,0.007489302305225,0.3788636907974999,0.1081368828123182
N111_H8_zero_full,H8,zero,sub-10896,alpha,1.0,0.1331278899019461,0.10387208225,0.0076215334872,0.4459631756149999,N111_H8_base_full,base,1.0,0.4907368956321412,0.44676047165,0.08159166119425,0.9811082732075,-0.35760900573019505
N111_H8_zero_full,H8,zero,sub-10896,kappa,1.0,0.4748642601503844,0.4250506882,0.1017521864775,1.1459346029249995,N111_H8_base_full,base,1.0,0.2596478982594397,0.2379217229,0.06860467043575,0.5900975179149999,0.21521636189094473
N111_H8_zero_full,H8,zero,sub-10896,alpha_negative,1.0,0.1206349569363423,0.073265731995,0.00369350486695,0.5853606768299997,N111_H8_base_full,base,1.0,0.053416893095886,0.03006328859,0.000634865082585,0.2403146216824999,0.0672180638404563
N111_H8_zero_full,H8,zero,sub-10897,alpha,1.0,0.357945593182,0.3225352227,0.0082260033907,0.8953287440374998,N111_H8_base_full,base,1.0,0.6451121947860752,0.65894711205,0.1804705848575,0.9871531637125,-0.2871666016040752
N111_H8_zero_full,H8,zero,sub-10897,kappa,1.0,0.3524460195520826,0.3191083611999999,0.07540839566725,0.8293081879449999,N111_H8_base_full,base,1.0,0.3545251650052625,0.3297100834499999,0.082726710849,0.7682717321799998,-0.002079145453179887
N111_H8_zero_full,H8,zero,sub-10897,alpha_negative,1.0,0.0339197014961033,0.012796933085,0.000402984471405,0.19460748663,N111_H8_base_full,base,1.0,0.0204536916049869,0.0086951136355,0.0002490407751625,0.0983593905507499,0.0134660098911164
N111_H8_zero_full,H8,zero,sub-10898,alpha,1.0,0.3687659596359688,0.3578356738,0.2192849021775,0.5851560472674999,N111_H8_base_full,base,1.0,0.4319580055185687,0.4109072987,0.2552143942225,0.74927832828,-0.06319204588259991
N111_H8_zero_full,H8,zero,sub-10898,kappa,1.0,1.2842864522207125,1.248442077,0.61209862897,2.140019829925,N111_H8_base_full,base,1.0,1.1421708063709748,1.1088805970000002,0.542563609795,1.9411513940249991,0.14211564584973768
