model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,participant_id,theta,theta_stranger,lapse,side_bias,rho,preference_stranger
M2_side,84,3,-58.12914953797172,122.25829907594344,122.55829907594344,129.55074947247337,-0.04988953443085321,0.0016352884580383975,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10950,,,,-0.09531244172745908,,
M5_side,84,4,-54.2038139696803,116.4076279393606,116.91395705328465,126.13089513473385,0.0003529312514102912,0.06905269510326573,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6359244049036192,0.08438378171271446,sub-10950,5.0,,,-0.0058153685725181505,,
M2_power,84,3,-55.24926209898365,116.4985241979673,116.7985241979673,123.79097459449724,-0.00042763768625193367,0.05109718520263962,True,100,100,4,kappa;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.18537410795484738,0.0017690274748811718,sub-10950,,,,,3.0,
M5_power,84,4,-52.39086319764219,112.78172639528438,113.28805550920843,122.50499359065763,0.03149025372992451,0.10019001758177992,True,100,100,99,theta;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7797922207011436,0.12715530397122746,sub-10950,5.0,,,,0.2,
M5_kappa100,84,3,-54.204134607299984,114.40826921459997,114.70826921459997,121.70071961112991,0.01752236528218551,0.06904718817107702,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.636840221138185,0.08436817504566263,sub-10950,5.0,,,,,
M4_ratingcentered,84,3,-55.84061135137836,117.68122270275671,117.98122270275671,124.97367309928666,-0.010584026184623837,0.04094079670426776,True,100,100,92,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10491316894561141,0.3330682750990532,sub-10950,5.0,,,,,
preference,84,4,-51.99081008343224,111.98162016686447,112.48794928078853,121.70488736223773,0.038361142348530296,0.10706090620038566,True,100,100,92,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.05088463498343847,sub-10950,5.0,,,,,3.5327253635978315
M2_reset,84,2,-56.01074660910464,116.02149321820929,116.16964136635744,120.8831268158959,0.003668851771172401,0.03801873369710007,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.374396170162483,sub-10951,,,,,,
M5_reset,84,3,-15.698579923278189,37.39715984655638,37.697159846556374,44.68961024308632,0.678852993726436,0.7303778166153275,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3848314261737484,sub-10951,5.0,,,,,
M5_signed,84,3,-15.698579923278201,37.397159846556406,37.6971598465564,44.68961024308634,0.6788529937264357,0.7303778166153274,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3848314372742028,sub-10951,5.0,,,,,
M7_signed,84,4,-14.024310946823006,36.048621893646015,36.55495100757007,45.77188908901927,0.6904335235902118,0.7591332874420672,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7243466090444033,sub-10951,5.0,-0.7890338713088311,,,,
M4_signed,84,3,-15.134195259439371,36.268390518878746,36.56839051887874,43.56084091540868,0.6885462670082698,0.7400710898971614,True,100,100,89,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,10.35656776707185,sub-10951,0.8518855714427613,,,,,
M2_lapse,84,3,-56.01074660910466,118.02149321820932,118.32149321820931,125.31394361473926,-0.013506089191791693,0.03801873369709985,True,100,100,90,alpha;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3743961725840858,sub-10951,,,0.0,,,
M5_lapse,84,4,-15.698579923278205,39.397159846556406,39.90348896048046,49.12042704192966,0.6616780527634719,0.7303778166153272,True,100,100,100,alpha;theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.384831332172971,sub-10951,5.0,,0.0,,,
M2_side,84,3,-55.97596474421502,117.95192948843004,118.25192948843004,125.24437988495998,-0.012908712715730377,0.03861611017316113,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3705329321939289,sub-10951,,,,0.05930491118734445,,
M5_side,84,4,-15.397831275520817,38.79566255104163,39.30199166496568,48.518929746414884,0.6668433930333962,0.7355431568852516,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.5163503011251387,sub-10951,5.0,,,-0.3835659650079205,,
M2_power,84,3,-55.503475625616744,117.00695125123349,117.30695125123349,124.29940164776343,-0.00479373999816217,0.04673108289072936,True,100,100,100,alpha;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0390748471601372,sub-10951,,,,,0.2,
M5_power,84,4,-13.50284098641581,35.005681972831624,35.51201108675568,44.72894916820488,0.6993897393741645,0.7680895032260199,True,100,100,90,alpha;kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,20.0,sub-10951,5.0,,,,0.23599565951175044,
M5_kappa100,84,3,-15.698579923278206,37.39715984655641,37.69715984655641,44.68961024308635,0.6788529937264357,0.7303778166153272,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.384831347894674,sub-10951,5.0,,,,,
M4_ratingcentered,84,3,-15.134195259439378,36.26839051887876,36.56839051887876,43.5608409154087,0.6885462670082697,0.7400710898971613,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.5339571125489286,sub-10951,2.87576829711575,,,,,
preference,84,4,-14.020859623749349,36.0417192474987,36.54804836142275,45.76498644287195,0.690492799860246,0.7591925637121014,True,100,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7193958688213073,sub-10951,5.0,,,,,-0.39637272063996676
M2_reset,42,2,-29.112361239024153,62.22472247804831,62.53241478574061,65.70006171461505,-0.0687059349972893,-6.171145433997438e-06,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.29321757085276273,1e-05,sub-10952,,,,,,
M5_reset,42,3,-23.9512686973279,53.9025373946558,54.53411634202422,59.11554624950591,0.07422710249283535,0.17727674827061846,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09521182793989376,0.25898352121574,sub-10952,5.0,,,,,
M5_signed,42,3,-23.951268697327905,53.90253739465581,54.53411634202423,59.11554624950591,0.07422710249283522,0.17727674827061835,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09521182804237814,0.2589835191754445,sub-10952,5.0,,,,,
M7_signed,42,4,-20.328802154455996,48.65760430891199,49.73868538999307,55.608282782045464,0.16430851859518109,0.3017080462988919,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10949105502353083,0.3721553111554498,sub-10952,5.0,1.8099792231327938,,,,
M4_signed,42,3,-15.553796649585772,37.10759329917154,37.73917224653996,42.32060215402165,0.36267927580905585,0.4657289215868389,True,100,100,92,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0740446147168456,0.2698354591581453,sub-10952,5.0,,,,,
M2_lapse,42,3,-29.11232530757358,64.22465061514717,64.8562295625156,69.43765946999727,-0.10305458268213255,-4.936904349328586e-06,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2932222093613537,1e-05,sub-10952,,,0.2,,,
M5_lapse,42,4,-23.951268697327905,55.90253739465581,56.98361847573689,62.85321586778928,0.039877220566907526,0.17727674827061835,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0952118272650046,0.2589835208986522,sub-10952,5.0,,0.0,,,
M2_side,42,3,-28.682319040373173,63.364638080746346,63.99621702811476,68.57764693559645,-0.08828391817638949,0.014765727601393608,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3236412324270191,1e-05,sub-10952,,,,0.2876824813125139,,
M5_side,42,4,-23.915489988537665,55.83097997707533,56.91206105815641,62.7816584502088,0.0411062149893144,0.17850574269302522,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09148096119085261,0.2496307813987872,sub-10952,5.0,,,0.09654721888890383,,
M2_power,42,3,-21.33926409714613,48.67852819429226,49.31010714166068,53.89153704914237,0.16394915209905914,0.2669987978768422,True,100,100,8,rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.03269400953636374,0.00534740024609316,sub-10952,,,,,3.0,
M5_power,42,4,-21.15329650057333,50.30659300114666,51.38767408222774,57.25727147428013,0.13598723515745573,0.2733867628611665,True,100,100,6,theta;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.034276170868021,0.005376851977717583,sub-10952,5.0,,,,3.0,
M5_kappa100,42,3,-23.951268697327905,53.90253739465581,54.53411634202423,59.11554624950591,0.07422710249283522,0.17727674827061835,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09521182763115192,0.258983520931104,sub-10952,5.0,,,,,
M4_ratingcentered,42,3,-21.307801583154824,48.61560316630965,49.247182113678065,53.828612021159756,0.16502988573975338,0.2680795315175365,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06911855670021513,0.2102539109782588,sub-10952,5.0,,,,,
preference,42,4,-18.80895876070069,45.61791752140138,46.69899860248246,52.56859599453485,0.21651495971657708,0.35391448742028786,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.19401355552857227,0.23537828782474093,sub-10952,5.0,,,,,1.2795634995085232
M2_reset,84,2,-54.697117097936875,113.39423419587375,113.5423823440219,118.25586779356038,0.026230361072685882,0.06058024299861353,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01630673347446199,0.48476882974758373,sub-10953,,,,,,
M5_reset,84,3,-11.139784591742094,28.27956918348419,28.57956918348419,35.57201958001413,0.7571500344078037,0.8086748572966952,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05028446230132297,4.006834161075461,sub-10953,1.0360592248159963,,,,,
M5_signed,84,3,-11.244261200214329,28.488522400428657,28.788522400428658,35.780972796958594,0.7553556548252823,0.8068804777141738,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.037883860060939065,3.9332210295314622,sub-10953,1.0551047001688354,,,,,
M7_signed,84,4,-9.409278449229367,26.818556898458734,27.324886012382784,36.54182409383199,0.7696964342785422,0.8383961981303976,True,100,100,99,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06632861294967664,2.920555097564486,sub-10953,1.301771014012328,-5.0,,,,
M4_signed,84,3,-50.36192551380098,106.72385102760197,107.02385102760196,114.01630142413191,0.0835120796303937,0.13503690251928524,True,100,100,58,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.4517966868123882,0.09261902369470072,sub-10953,-5.0,,,,,
M2_lapse,84,3,-54.67441816369635,115.3488363273927,115.6488363273927,122.64128672392265,0.009445272965225219,0.060970095854116724,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.008206627221994245,0.6319936715293186,sub-10953,,,0.2,,,
M5_lapse,84,4,-8.447730662981028,24.895461325962057,25.401790439886106,34.61872852133531,0.786210960740426,0.8549107245922813,True,100,100,33,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,20.0,sub-10953,0.6161900529824207,,0.02697794956590077,,,
M2_side,84,3,-54.2490239794848,114.4980479589696,114.79804795896959,121.79049835549954,0.01675139296504685,0.0682762158539384,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.005219379120702682,0.5036116720382785,sub-10953,,,,-0.22405847788465721,,
M5_side,84,4,-11.243466641278527,30.486933282557054,30.993262396481104,40.21020047793031,0.7381943603651324,0.8068941242169878,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03840251260062953,3.9322024071625195,sub-10953,1.0570962953237086,,,0.02408478350889075,,
M2_power,84,3,-54.379528842326096,114.75905768465219,115.05905768465219,122.05150808118213,0.014509979650367842,0.06603480253925942,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.008987999800819445,0.4573198670420529,sub-10953,,,,,1.2536369594245194,
M5_power,84,4,-9.82963430536197,27.65926861072394,28.16559772464799,37.382535806097195,0.7624768472660286,0.831176611117884,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.02733324031441975,3.6815396097973103,sub-10953,1.317972865136211,,,,1.2160587094272057,
M5_kappa100,84,3,-11.244261200214327,28.488522400428653,28.788522400428654,35.780972796958594,0.7553556548252823,0.8068804777141739,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03788386155709512,3.93322104807136,sub-10953,1.055104693204142,,,,,
M4_ratingcentered,84,3,-54.71944542410899,115.43889084821798,115.73889084821798,122.73134124474792,0.008671932425914157,0.06019675531480573,True,100,100,96,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.00706508088735403,0.47993342129326005,sub-10953,0.0,,,,,
preference,84,4,-9.048688540485028,26.097377080970055,26.603706194894105,35.82064427634331,0.7758895446730667,0.8445893085249221,True,100,100,100,preference_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12482926589978802,3.1266009282319196,sub-10953,0.6429701001938563,,,,,-5.0
M2_reset,59,2,-38.41184333402808,80.82368666805615,81.03797238234186,84.97876155586759,0.011831085234169056,0.06073600187447292,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6179065205598351,0.24995018390819665,sub-10954,,,,,,
M5_reset,59,3,-38.41184333402809,82.82368666805618,83.26005030441982,89.05629899977335,-0.012621373085983215,0.06073600187447259,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6179065274597341,0.24995017194275881,sub-10954,0.0,,,,,
M5_signed,59,3,-37.60719564644772,81.21439129289544,81.65075492925908,87.4470036246126,0.007054240956982422,0.08041161591743817,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7495037843955871,0.2501790067776872,sub-10954,-0.4188361027045597,,,,,
M7_signed,59,4,-35.566702996419494,79.13340599283899,79.87414673357974,87.44355576846186,0.03249684411422207,0.13030667739482982,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5652995116154607,0.3453573835914009,sub-10954,-0.34139543616283535,1.2194515783351338,,,,
M4_signed,59,3,-37.761775442275145,81.52355088455029,81.95991452091393,87.75616321626745,0.0032743849423747537,0.07663175990283055,True,100,100,62,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7073648115168593,0.24342251721964642,sub-10954,0.16923965639056318,,,,,
M2_lapse,59,3,-37.818109965381474,81.63621993076295,82.07258356712659,87.86883226248011,0.0018968673641315968,0.07525424232458733,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7521776189841625,0.2382331878671396,sub-10954,,,0.0,,,
M5_lapse,59,4,-37.81810996538147,83.63621993076293,84.37696067150368,91.94636970638581,-0.022555590956020152,0.07525424232458755,True,100,100,94,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7521776189803719,0.23823318683209524,sub-10954,0.0,,0.0,,,
M2_side,59,3,-36.03506334516656,78.07012669033313,78.50649032669676,84.30273902205029,0.045496740527824465,0.11885411548828029,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7234642418730388,0.24805255611016092,sub-10954,,,,0.5277564794073893,,
M5_side,59,4,-36.03506334516656,80.07012669033313,80.81086743107387,88.380276465956,0.021044282207672543,0.11885411548828029,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7234642338387482,0.24805255559761777,sub-10954,0.0,,,0.527756479363665,,
M2_power,59,3,-37.79216010748435,81.5843202149687,82.02068385133234,87.81693254668586,0.002531405182774903,0.07588878014323064,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7258732906496924,0.19725062450602246,sub-10954,,,,,1.1064951010590556,
M5_power,59,4,-37.79216010748436,83.58432021496871,84.32506095570946,91.89446999059159,-0.021921053137377196,0.07588878014323053,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.72587329076279,0.1972506211439817,sub-10954,0.0,,,,1.1064951077528502,
M5_kappa100,59,3,-37.81810996538147,81.63621993076293,82.07258356712657,87.8688322624801,0.0018968673641317705,0.07525424232458755,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7521776173034799,0.23823318624971745,sub-10954,0.0,,,,,
M4_ratingcentered,59,3,-37.600922408280155,81.20184481656031,81.63820845292395,87.43445714827747,0.007207637051807212,0.08056501201226296,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6930537027628568,0.24714767472870866,sub-10954,0.36219431124082163,,,,,
preference,59,4,-36.18528655724706,80.37057311449412,81.11131385523487,88.680722890117,0.017370955375554834,0.11518078865616255,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6852831965456935,0.3286676633153953,sub-10954,-0.34421895393152,,,,,0.46051212893049487
M2_reset,84,2,-58.22436816868539,120.44873633737078,120.59688448551893,125.3103699350574,-0.034349967828970845,-8.590304312328101e-08,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10956,,,,,,
M5_reset,84,3,-33.229233108653766,72.45846621730753,72.75846621730753,79.75091661383748,0.3777650602254163,0.4292898831143078,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.8484043098914354,sub-10956,5.0,,,,,
M5_signed,84,3,-33.229233108653766,72.45846621730753,72.75846621730753,79.75091661383748,0.3777650602254163,0.4292898831143078,True,100,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.8484042864064779,sub-10956,5.0,,,,,
M7_signed,84,4,-29.87057160393991,67.74114320787982,68.24747232180387,77.46441040325308,0.4182749323204923,0.4869746961723477,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7243466469215811,sub-10956,5.0,0.41962825433248135,,,,
M4_signed,84,3,-45.69106992946254,97.38213985892509,97.68213985892508,104.67459025545503,0.16373374853793643,0.21525857142682803,True,100,100,71,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,4.079671205276189,sub-10956,0.5785459625653194,,,,,
M2_lapse,84,3,-58.2243671680914,122.4487343361828,122.74873433618279,129.74118473271272,-0.051524891606791995,-6.8717900481019e-08,True,100,100,100,alpha;kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10956,,,0.2,,,
M5_lapse,84,4,-33.229233108653766,74.45846621730753,74.96479533123158,84.18173341268079,0.36059011926245244,0.4292898831143078,True,100,100,100,alpha;theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.8484043058741264,sub-10956,5.0,,0.0,,,
M2_side,84,3,-58.20055699002194,122.40111398004387,122.70111398004387,129.69356437657382,-0.05111595320413135,0.0004088696847601714,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10956,,,,0.04762745636610384,,
M5_side,84,4,-33.20097212386257,74.40194424772514,74.9082733616492,84.1252114430984,0.3610755000077964,0.4297752638596518,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.8523289780038956,sub-10956,5.0,,,-0.07146524605558156,,
M2_power,84,3,-57.946787218948785,121.89357443789757,122.19357443789757,129.1860248344275,-0.04675747236776511,0.004767350521126423,True,100,100,90,alpha;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3232346968186494,sub-10956,,,,,0.2,
M5_power,84,4,-30.607164517151865,69.21432903430373,69.72065814822778,78.93759622967698,0.4056239925223394,0.47432375637419477,True,100,100,100,alpha;theta;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.5033177879020783,sub-10956,5.0,,,,0.2,
