sample,metric,model,participant_id,delta
primary,BIC,M7,sub-10685,0.34683283342009474
primary,BIC,M7,sub-10690,9.517721520105653
primary,BIC,M7,sub-10691,17.352682162688836
primary,BIC,M7,sub-10700,4.43081679884331
primary,BIC,M7,sub-10701,10.622101295704041
primary,BIC,M7,sub-10713,7.3960059058026815
primary,BIC,M7,sub-10716,16.296704755693284
primary,BIC,M7,sub-10718,15.09216363486263
primary,BIC,M7,sub-10720,1.4836310964938235
primary,BIC,M7,sub-10723,15.090995119747078
primary,BIC,M7,sub-10741,8.280453096589866
primary,BIC,M7,sub-10748,7.674271897903992
primary,BIC,M7,sub-10767,0.0
primary,BIC,M7,sub-10770,15.331357010337541
primary,BIC,M7,sub-10781,4.418840607796625
primary,BIC,M7,sub-10783,3.606096399483988
primary,BIC,M7,sub-10785,12.343746889337766
primary,BIC,M7,sub-10794,8.149059270867639
primary,BIC,M7,sub-10800,13.614643481016302
primary,BIC,M7,sub-10801,4.319004591374934
primary,BIC,M7,sub-10802,7.792363117630003
primary,BIC,M7,sub-10803,12.893588679045493
primary,BIC,M7,sub-10804,2.285626617903958
primary,BIC,M7,sub-10806,0.0
primary,BIC,M7,sub-10807,16.684785876998987
primary,BIC,M7,sub-10809,3.5689079825030916
primary,BIC,M7,sub-10810,9.879624549750176
primary,BIC,M7,sub-10812,0.7053946400783815
primary,BIC,M7,sub-10817,3.5899049623184283
primary,BIC,M7,sub-10827,6.284993118059774
primary,BIC,M7,sub-10831,6.726962991527245
primary,BIC,M7,sub-10834,29.905397994858873
primary,BIC,M7,sub-10836,12.836546675933576
primary,BIC,M7,sub-10838,16.633733506177748
primary,BIC,M7,sub-10843,9.039494220988345
primary,BIC,M7,sub-10850,17.088613721045675
primary,BIC,M7,sub-10854,4.430816798843296
primary,BIC,M7,sub-10857,3.710966491427669
primary,BIC,M7,sub-10858,4.381118971167659
primary,BIC,M7,sub-10860,11.046444326013571
primary,BIC,M7,sub-10862,0.0
primary,BIC,M7,sub-10863,14.674144014468006
primary,BIC,M7,sub-10866,13.964608096837239
primary,BIC,M7,sub-10875,29.58472399216508
primary,BIC,M7,sub-10881,10.062432978131014
primary,BIC,M7,sub-10886,9.654444757618329
primary,BIC,M7,sub-10887,4.365194114873631
primary,BIC,M7,sub-10896,4.394449154672458
primary,BIC,M7,sub-10897,0.6057706482099547
primary,BIC,M7,sub-10898,7.688704802644168
primary,BIC,M7,sub-10908,9.693339787213276
primary,BIC,M7,sub-10918,0.0
primary,BIC,M7,sub-10924,40.65041654432561
primary,BIC,M7,sub-10926,3.6569227736809395
primary,BIC,M7,sub-10928,3.713572066704309
primary,BIC,M7,sub-10929,7.524550535456896
primary,BIC,M7,sub-10930,0.0
primary,BIC,M7,sub-10938,2.6875463722257678
primary,BIC,M7,sub-10940,13.682092411941753
primary,BIC,M7,sub-10950,5.617234948875435
primary,BIC,M7,sub-10951,4.430816798843317
primary,BIC,M7,sub-10952,1.2917130047071197
primary,BIC,M7,sub-10953,4.43081679884331
primary,BIC,M7,sub-10954,6.101666774639639
primary,BIC,M7,sub-10956,0.0
primary,BIC,M7,sub-10958,4.406719247264235
primary,BIC,M7,sub-10969,16.970670732742164
primary,BIC,M7,sub-10974,9.742803683877014
primary,BIC,M7,sub-10977,3.7376696182833626
primary,BIC,M7,sub-10983,5.287889899528807
primary,BIC,M7,sub-10984,3.294188135702683
primary,BIC,M7,sub-11005,14.356652137175885
primary,BIC,M7,sub-11031,6.375161646628342
primary,BIC,M8,sub-10317,25.130380749112206
primary,BIC,M8,sub-10369,10.950379929804285
primary,BIC,M8,sub-10402,8.838550661579916
primary,BIC,M8,sub-10418,30.298760543530733
primary,BIC,M8,sub-10462,5.693234526728389
primary,BIC,M8,sub-10478,16.29709590082618
primary,BIC,M8,sub-10486,0.0
primary,BIC,M8,sub-10529,4.993678615443542
primary,BIC,M8,sub-10541,3.5685725285955385
primary,BIC,M8,sub-10555,0.0
primary,BIC,M8,sub-10559,0.0
primary,BIC,M8,sub-10572,3.6226677448736666
primary,BIC,M8,sub-10581,17.667344164757893
primary,BIC,M8,sub-10584,4.883600935628877
primary,BIC,M8,sub-10585,6.719361506332646
primary,BIC,M8,sub-10589,8.213978145782349
primary,BIC,M8,sub-10590,40.84151425071592
primary,BIC,M8,sub-10596,17.865772625740433
primary,BIC,M8,sub-10603,13.79229072951803
primary,BIC,M8,sub-10606,0.0
primary,BIC,M8,sub-10608,46.954637978288005
primary,BIC,M8,sub-10617,10.330689193404865
primary,BIC,M8,sub-10636,0.0
primary,BIC,M8,sub-10638,0.0
primary,BIC,M8,sub-10640,10.111050268894516
primary,BIC,M8,sub-10641,21.078319833166873
primary,BIC,M8,sub-10642,76.81394989685755
primary,BIC,M8,sub-10644,60.83694117865717
primary,BIC,M8,sub-10647,8.246104374698383
primary,BIC,M8,sub-10649,0.0
primary,BIC,M8,sub-10652,4.739455507843559
primary,BIC,M8,sub-10656,12.653766753727652
primary,BIC,M8,sub-10661,0.0
primary,BIC,M8,sub-10663,4.327222756357983
primary,BIC,M8,sub-10668,5.866616211230067
primary,BIC,M8,sub-10673,13.290405063888429
primary,BIC,M8,sub-10674,0.0
primary,BIC,M8,sub-10677,8.287609695561699
primary,BIC,M8,sub-10685,37.75421190038503
primary,BIC,M8,sub-10690,6.441077477224951
primary,BIC,M8,sub-10691,0.0
primary,BIC,M8,sub-10700,37.94514604456157
primary,BIC,M8,sub-10701,6.346465253346835
primary,BIC,M8,sub-10713,3.780842697337121
primary,BIC,M8,sub-10716,12.671409750639711
primary,BIC,M8,sub-10718,0.0
primary,BIC,M8,sub-10720,12.088077147281709
primary,BIC,M8,sub-10723,10.279644182278844
primary,BIC,M8,sub-10741,12.147802719645796
primary,BIC,M8,sub-10748,0.0
primary,BIC,M8,sub-10767,66.82284365423058
primary,BIC,M8,sub-10770,8.982606086571877
primary,BIC,M8,sub-10781,56.19063223806886
primary,BIC,M8,sub-10783,27.41411451419154
primary,BIC,M8,sub-10785,8.69625680727485
primary,BIC,M8,sub-10794,10.415410935366324
primary,BIC,M8,sub-10800,0.0
primary,BIC,M8,sub-10801,13.025311338513703
primary,BIC,M8,sub-10802,8.942442279303137
primary,BIC,M8,sub-10803,11.086197134351124
primary,BIC,M8,sub-10804,2.070121985353836
primary,BIC,M8,sub-10806,35.97822851767958
primary,BIC,M8,sub-10807,0.0
primary,BIC,M8,sub-10809,8.111260564790129
primary,BIC,M8,sub-10810,0.0
primary,BIC,M8,sub-10812,14.154568106414374
primary,BIC,M8,sub-10817,24.568583622040123
primary,BIC,M8,sub-10827,12.069427452436202
primary,BIC,M8,sub-10831,5.391959354449156
primary,BIC,M8,sub-10834,0.0
primary,BIC,M8,sub-10836,9.237041434552495
primary,BIC,M8,sub-10838,12.265815933467309
primary,BIC,M8,sub-10843,5.165155974854741
primary,BIC,M8,sub-10850,0.0
primary,BIC,M8,sub-10854,16.997525363695374
primary,BIC,M8,sub-10857,51.778695617312906
primary,BIC,M8,sub-10858,58.47869282573664
primary,BIC,M8,sub-10860,0.0
primary,BIC,M8,sub-10862,14.67783345753898
primary,BIC,M8,sub-10863,0.0
primary,BIC,M8,sub-10866,11.840617991479277
primary,BIC,M8,sub-10875,0.0
primary,BIC,M8,sub-10881,6.498741633303496
primary,BIC,M8,sub-10886,5.163189306038724
primary,BIC,M8,sub-10887,0.653416833057463
primary,BIC,M8,sub-10896,22.701039928332676
primary,BIC,M8,sub-10897,25.99145725511579
primary,BIC,M8,sub-10898,0.0
primary,BIC,M8,sub-10908,0.0
primary,BIC,M8,sub-10918,21.278586979162696
primary,BIC,M8,sub-10924,0.0
primary,BIC,M8,sub-10926,13.612300950979872
primary,BIC,M8,sub-10928,18.34371623418987
primary,BIC,M8,sub-10929,8.929447585865503
primary,BIC,M8,sub-10930,18.061582798333646
primary,BIC,M8,sub-10938,0.0
primary,BIC,M8,sub-10940,0.6917543801421573
primary,BIC,M8,sub-10950,1.7373024473091192
primary,BIC,M8,sub-10951,77.69907169261492
primary,BIC,M8,sub-10952,0.0
primary,BIC,M8,sub-10953,74.18331346776318
primary,BIC,M8,sub-10954,6.003303291041007
primary,BIC,M8,sub-10956,45.81999083619601
primary,BIC,M8,sub-10958,13.319849827475963
primary,BIC,M8,sub-10969,11.950779636099938
primary,BIC,M8,sub-10974,8.61484349521016
primary,BIC,M8,sub-10977,16.006261047001857
primary,BIC,M8,sub-10983,5.93297442335556
primary,BIC,M8,sub-10984,28.090198731274043
primary,BIC,M8,sub-11005,12.5791183547977
primary,BIC,M8,sub-11031,5.800809688536162
rating_complete_secondary,AIC,M0,sub-10317,22.1911549669654
rating_complete_secondary,AIC,M0,sub-10402,3.162351625244156
rating_complete_secondary,AIC,M0,sub-10418,27.197577035696682
rating_complete_secondary,AIC,M0,sub-10462,1.37491023838367
rating_complete_secondary,AIC,M0,sub-10486,52.224363167035406
rating_complete_secondary,AIC,M0,sub-10529,4.721528408341314
rating_complete_secondary,AIC,M0,sub-10541,7.940957974773937
rating_complete_secondary,AIC,M0,sub-10555,16.58110249486925
rating_complete_secondary,AIC,M0,sub-10559,72.90576426405195
rating_complete_secondary,AIC,M0,sub-10572,12.304612407601383
rating_complete_secondary,AIC,M0,sub-10584,7.000230341074484
rating_complete_secondary,AIC,M0,sub-10585,12.622572925450356
rating_complete_secondary,AIC,M0,sub-10589,11.997171263065312
rating_complete_secondary,AIC,M0,sub-10590,40.780715069566526
rating_complete_secondary,AIC,M0,sub-10596,42.49632305125654
rating_complete_secondary,AIC,M0,sub-10603,14.354241930166324
rating_complete_secondary,AIC,M0,sub-10606,80.69723091211151
rating_complete_secondary,AIC,M0,sub-10608,43.55927358350438
rating_complete_secondary,AIC,M0,sub-10617,0.0
rating_complete_secondary,AIC,M0,sub-10636,56.97312525488549
rating_complete_secondary,AIC,M0,sub-10638,91.06667869451579
rating_complete_secondary,AIC,M0,sub-10640,25.76262693879012
rating_complete_secondary,AIC,M0,sub-10641,17.046405871993557
rating_complete_secondary,AIC,M0,sub-10642,79.0515664875144
rating_complete_secondary,AIC,M0,sub-10644,64.56666606170911
rating_complete_secondary,AIC,M0,sub-10647,64.0907074757265
rating_complete_secondary,AIC,M0,sub-10649,75.01091352074373
rating_complete_secondary,AIC,M0,sub-10652,12.612230104532557
rating_complete_secondary,AIC,M0,sub-10656,46.43964372091838
rating_complete_secondary,AIC,M0,sub-10661,65.61166395013086
rating_complete_secondary,AIC,M0,sub-10663,21.412256700932218
rating_complete_secondary,AIC,M0,sub-10668,3.0556275106777235
rating_complete_secondary,AIC,M0,sub-10673,0.0
rating_complete_secondary,AIC,M0,sub-10674,110.4487263340708
rating_complete_secondary,AIC,M0,sub-10677,5.936049628165065
rating_complete_secondary,AIC,M0,sub-10685,57.25537048205987
rating_complete_secondary,AIC,M0,sub-10690,0.0
rating_complete_secondary,AIC,M0,sub-10691,72.15598103615875
rating_complete_secondary,AIC,M0,sub-10701,26.32869245582937
rating_complete_secondary,AIC,M0,sub-10713,22.280608705318443
rating_complete_secondary,AIC,M0,sub-10716,0.4074216592839406
rating_complete_secondary,AIC,M0,sub-10718,97.31203366776597
rating_complete_secondary,AIC,M0,sub-10720,10.491397303165598
rating_complete_secondary,AIC,M0,sub-10723,0.0
rating_complete_secondary,AIC,M0,sub-10741,7.592231631194792
rating_complete_secondary,AIC,M0,sub-10748,33.54741556814149
rating_complete_secondary,AIC,M0,sub-10767,71.7130206413587
rating_complete_secondary,AIC,M0,sub-10770,8.588917286293338
rating_complete_secondary,AIC,M0,sub-10781,58.72057097678255
rating_complete_secondary,AIC,M0,sub-10783,52.25135365789692
rating_complete_secondary,AIC,M0,sub-10785,11.914993857126518
rating_complete_secondary,AIC,M0,sub-10794,3.857648896998924
rating_complete_secondary,AIC,M0,sub-10800,32.60393481601561
rating_complete_secondary,AIC,M0,sub-10801,47.04914828420108
rating_complete_secondary,AIC,M0,sub-10802,4.007406283164897
rating_complete_secondary,AIC,M0,sub-10804,19.797071746691955
rating_complete_secondary,AIC,M0,sub-10806,45.892122195245975
rating_complete_secondary,AIC,M0,sub-10807,71.01641511401272
rating_complete_secondary,AIC,M0,sub-10809,29.84048343079246
rating_complete_secondary,AIC,M0,sub-10810,60.99386520382705
rating_complete_secondary,AIC,M0,sub-10812,18.933642715208435
rating_complete_secondary,AIC,M0,sub-10817,21.76860324261962
rating_complete_secondary,AIC,M0,sub-10827,3.9936112406969215
rating_complete_secondary,AIC,M0,sub-10831,7.205470965309175
rating_complete_secondary,AIC,M0,sub-10834,87.35947709970702
rating_complete_secondary,AIC,M0,sub-10838,0.0
rating_complete_secondary,AIC,M0,sub-10843,4.796728565753142
rating_complete_secondary,AIC,M0,sub-10850,35.02970448170282
rating_complete_secondary,AIC,M0,sub-10854,11.121969823612474
rating_complete_secondary,AIC,M0,sub-10857,53.93096791848373
rating_complete_secondary,AIC,M0,sub-10858,59.16837863482223
rating_complete_secondary,AIC,M0,sub-10860,39.029945896754
rating_complete_secondary,AIC,M0,sub-10862,26.670746609856337
rating_complete_secondary,AIC,M0,sub-10863,73.18350589684314
rating_complete_secondary,AIC,M0,sub-10866,0.0
rating_complete_secondary,AIC,M0,sub-10875,89.134792839627
rating_complete_secondary,AIC,M0,sub-10881,10.72221736027268
rating_complete_secondary,AIC,M0,sub-10887,28.274083649069013
rating_complete_secondary,AIC,M0,sub-10896,20.592225179614715
rating_complete_secondary,AIC,M0,sub-10897,27.923070967877145
rating_complete_secondary,AIC,M0,sub-10898,35.47380269933191
rating_complete_secondary,AIC,M0,sub-10908,12.04578082207992
rating_complete_secondary,AIC,M0,sub-10918,42.82014482839543
rating_complete_secondary,AIC,M0,sub-10924,96.32630639265078
rating_complete_secondary,AIC,M0,sub-10926,15.06679370922955
rating_complete_secondary,AIC,M0,sub-10928,37.92583970980063
rating_complete_secondary,AIC,M0,sub-10929,9.643593193277454
rating_complete_secondary,AIC,M0,sub-10930,22.708923825815603
rating_complete_secondary,AIC,M0,sub-10938,33.16181741525149
rating_complete_secondary,AIC,M0,sub-10940,9.213846130413316
rating_complete_secondary,AIC,M0,sub-10950,10.267775820124683
rating_complete_secondary,AIC,M0,sub-10951,80.18033581519205
rating_complete_secondary,AIC,M0,sub-10952,22.736168903768956
rating_complete_secondary,AIC,M0,sub-10953,87.96020393364215
rating_complete_secondary,AIC,M0,sub-10954,2.208483000983236
rating_complete_secondary,AIC,M0,sub-10956,48.70758312619098
rating_complete_secondary,AIC,M0,sub-10958,13.424862796006764
rating_complete_secondary,AIC,M0,sub-10969,0.0
rating_complete_secondary,AIC,M0,sub-10974,0.0
rating_complete_secondary,AIC,M0,sub-10983,15.698335381476937
rating_complete_secondary,AIC,M0,sub-10984,24.09271387163922
rating_complete_secondary,AIC,M0,sub-11005,0.0
rating_complete_secondary,AIC,M0,sub-11031,9.246914113713402
rating_complete_secondary,AIC,M1,sub-10317,24.191164968615382
rating_complete_secondary,AIC,M1,sub-10402,5.162556628487835
rating_complete_secondary,AIC,M1,sub-10418,29.197877038996666
rating_complete_secondary,AIC,M1,sub-10462,0.0
rating_complete_secondary,AIC,M1,sub-10486,54.22484316868538
rating_complete_secondary,AIC,M1,sub-10529,6.7218184114788215
rating_complete_secondary,AIC,M1,sub-10541,9.941332978042638
rating_complete_secondary,AIC,M1,sub-10555,18.581242496419243
rating_complete_secondary,AIC,M1,sub-10559,19.61336004919213
rating_complete_secondary,AIC,M1,sub-10572,8.051020250878423
rating_complete_secondary,AIC,M1,sub-10584,1.47839869703013
rating_complete_secondary,AIC,M1,sub-10585,14.622982928750318
rating_complete_secondary,AIC,M1,sub-10589,13.997551266365278
rating_complete_secondary,AIC,M1,sub-10590,42.71251817025677
rating_complete_secondary,AIC,M1,sub-10596,44.496823054431516
rating_complete_secondary,AIC,M1,sub-10603,14.149074969768549
rating_complete_secondary,AIC,M1,sub-10606,82.69809091519903
rating_complete_secondary,AIC,M1,sub-10608,42.954637978288005
rating_complete_secondary,AIC,M1,sub-10617,2.000100001649983
rating_complete_secondary,AIC,M1,sub-10636,58.97391025807924
rating_complete_secondary,AIC,M1,sub-10638,93.06759869779077
rating_complete_secondary,AIC,M1,sub-10640,17.293378676136598
rating_complete_secondary,AIC,M1,sub-10641,19.04645587364353
rating_complete_secondary,AIC,M1,sub-10642,76.62433337165291
rating_complete_secondary,AIC,M1,sub-10644,65.1332743574959
rating_complete_secondary,AIC,M1,sub-10647,4.817345846842819
rating_complete_secondary,AIC,M1,sub-10649,77.01175352383123
rating_complete_secondary,AIC,M1,sub-10652,14.612530107832512
rating_complete_secondary,AIC,M1,sub-10656,15.854384664630913
rating_complete_secondary,AIC,M1,sub-10661,67.6124939534309
rating_complete_secondary,AIC,M1,sub-10663,19.498572795346817
rating_complete_secondary,AIC,M1,sub-10668,5.055647512040217
rating_complete_secondary,AIC,M1,sub-10673,2.0000600032999643
rating_complete_secondary,AIC,M1,sub-10674,112.44968633737084
rating_complete_secondary,AIC,M1,sub-10677,7.842330441805487
rating_complete_secondary,AIC,M1,sub-10685,56.98055060091426
rating_complete_secondary,AIC,M1,sub-10690,2.000045001643741
rating_complete_secondary,AIC,M1,sub-10691,74.15684103945881
rating_complete_secondary,AIC,M1,sub-10701,0.0
rating_complete_secondary,AIC,M1,sub-10713,14.020075671155254
rating_complete_secondary,AIC,M1,sub-10716,2.4075016625838686
rating_complete_secondary,AIC,M1,sub-10718,99.31297367106598
rating_complete_secondary,AIC,M1,sub-10720,12.491517306465525
rating_complete_secondary,AIC,M1,sub-10723,0.9772737940664484
rating_complete_secondary,AIC,M1,sub-10741,9.266254115794936
rating_complete_secondary,AIC,M1,sub-10748,35.54793557144146
rating_complete_secondary,AIC,M1,sub-10767,73.70544469767077
rating_complete_secondary,AIC,M1,sub-10770,10.589277289568301
rating_complete_secondary,AIC,M1,sub-10781,58.341546079653305
rating_complete_secondary,AIC,M1,sub-10783,26.892815153636214
rating_complete_secondary,AIC,M1,sub-10785,0.0
rating_complete_secondary,AIC,M1,sub-10794,4.531557528878011
rating_complete_secondary,AIC,M1,sub-10800,34.60457981917186
rating_complete_secondary,AIC,M1,sub-10801,49.04981828750104
rating_complete_secondary,AIC,M1,sub-10802,5.8178958835136
rating_complete_secondary,AIC,M1,sub-10804,21.797581749904438
rating_complete_secondary,AIC,M1,sub-10806,46.303073157114866
rating_complete_secondary,AIC,M1,sub-10807,73.0171801171815
rating_complete_secondary,AIC,M1,sub-10809,16.263116716064104
rating_complete_secondary,AIC,M1,sub-10810,62.994655207127046
rating_complete_secondary,AIC,M1,sub-10812,20.933962718508397
rating_complete_secondary,AIC,M1,sub-10817,23.76868324591956
rating_complete_secondary,AIC,M1,sub-10827,5.993611242959432
rating_complete_secondary,AIC,M1,sub-10831,9.205780968609133
rating_complete_secondary,AIC,M1,sub-10834,89.36039710300702
rating_complete_secondary,AIC,M1,sub-10838,2.0000000028624783
rating_complete_secondary,AIC,M1,sub-10843,1.5874573553203248
rating_complete_secondary,AIC,M1,sub-10850,37.03041448500282
rating_complete_secondary,AIC,M1,sub-10854,13.122039826912442
rating_complete_secondary,AIC,M1,sub-10857,55.55930786319939
rating_complete_secondary,AIC,M1,sub-10858,61.1686986380972
rating_complete_secondary,AIC,M1,sub-10860,41.030655900041495
rating_complete_secondary,AIC,M1,sub-10862,28.671166613093874
rating_complete_secondary,AIC,M1,sub-10863,75.18436090013685
rating_complete_secondary,AIC,M1,sub-10866,2.000100003299977
rating_complete_secondary,AIC,M1,sub-10875,91.13571284292699
rating_complete_secondary,AIC,M1,sub-10881,0.0
rating_complete_secondary,AIC,M1,sub-10887,30.274443652369015
rating_complete_secondary,AIC,M1,sub-10896,22.592370182808438
rating_complete_secondary,AIC,M1,sub-10897,29.923235969470895
rating_complete_secondary,AIC,M1,sub-10898,37.47417270241944
rating_complete_secondary,AIC,M1,sub-10908,14.046240825279881
rating_complete_secondary,AIC,M1,sub-10918,24.54304592107539
rating_complete_secondary,AIC,M1,sub-10924,98.32724639595078
rating_complete_secondary,AIC,M1,sub-10926,13.085067865900065
rating_complete_secondary,AIC,M1,sub-10928,29.59850293959042
rating_complete_secondary,AIC,M1,sub-10929,11.643713194927429
rating_complete_secondary,AIC,M1,sub-10930,24.709233829090607
rating_complete_secondary,AIC,M1,sub-10938,35.16234741845149
rating_complete_secondary,AIC,M1,sub-10940,11.214206133713276
rating_complete_secondary,AIC,M1,sub-10950,12.26820582342468
rating_complete_secondary,AIC,M1,sub-10951,77.75310269933057
rating_complete_secondary,AIC,M1,sub-10952,24.73655890541894
rating_complete_secondary,AIC,M1,sub-10953,82.98405458788763
rating_complete_secondary,AIC,M1,sub-10954,3.4787577309900826
rating_complete_secondary,AIC,M1,sub-10956,50.70759312949096
rating_complete_secondary,AIC,M1,sub-10958,10.004185756312737
rating_complete_secondary,AIC,M1,sub-10969,1.6283399447156626
rating_complete_secondary,AIC,M1,sub-10974,2.0001300014000094
rating_complete_secondary,AIC,M1,sub-10983,3.570683971299019
rating_complete_secondary,AIC,M1,sub-10984,26.09279887480794
rating_complete_secondary,AIC,M1,sub-11005,2.0001650031937714
rating_complete_secondary,AIC,M1,sub-11031,6.621255325556163
rating_complete_secondary,AIC,M2,sub-10317,24.07759897602498
rating_complete_secondary,AIC,M2,sub-10402,6.840972836904513
rating_complete_secondary,AIC,M2,sub-10418,31.197877038996666
rating_complete_secondary,AIC,M2,sub-10462,1.4639672957888763
rating_complete_secondary,AIC,M2,sub-10486,56.22484316868538
rating_complete_secondary,AIC,M2,sub-10529,8.721608436528712
rating_complete_secondary,AIC,M2,sub-10541,11.94109784486696
rating_complete_secondary,AIC,M2,sub-10555,15.275977454379614
