model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,theta,participant_id,theta_stranger,phi
M7_theta20,79,4,-35.68135438965829,79.36270877931658,79.90324931985712,88.84050018918467,0.2753405924845884,0.3483884426561815,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3430000931787771,0.3079081256730797,4.772235773330904,sub-10898,3.404543748073914,
M4_theta20,83,3,-49.05600019629792,104.11200039259585,104.41579786095028,111.36852221598564,0.09516947793115758,0.14731508181871045,True,101,101,85,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.02571564278312657,20.0,sub-10908,,
M5_theta20,83,3,-55.258970169478694,116.51794033895739,116.82173780731182,123.77446216234718,-0.01264972711813212,0.03949587676942079,True,101,101,91,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.018576410828700225,20.0,sub-10908,,
M6_theta20,83,3,-52.01961853168062,110.03923706336124,110.34303453171567,117.29575888675103,0.043656255334239225,0.09580185922179207,True,101,101,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.020282039972472132,20.0,sub-10908,,
M7_theta20,83,4,-52.01904578636037,112.03809157272075,112.55091208554126,121.71345400390715,0.0262843427552543,0.09581181460532484,True,101,101,74,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.02049971469926335,19.570770761109223,sub-10908,20.0,
M4_theta20,84,3,-35.50592143154535,77.0118428630907,77.3118428630907,84.30429325962065,0.3386630726886841,0.3901878955775756,True,101,101,97,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.02294615217485661,4.815509080728145,0.566884146955952,sub-10918,,
M5_theta20,84,3,-35.96350157437621,77.92700314875242,78.22700314875242,85.21945354528236,0.33080416074973956,0.3823289836386311,True,101,101,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04357654126774955,2.1047957202256984,0.6117884337035349,sub-10918,,
M6_theta20,84,3,-39.68364758798088,85.36729517596176,85.66729517596175,92.6597455724917,0.2669108725924741,0.31843569548136563,True,101,101,87,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008428341791977096,4.2781761474292095,0.457922007015364,sub-10918,,
M7_theta20,84,4,-32.81429075283768,73.62858150567536,74.13491061959941,83.35184870104861,0.3677167297266269,0.43641649357848233,True,101,101,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.028311881208069153,4.696717189265487,0.5734697191349326,sub-10918,0.35324460837210037,
M4_theta20,84,3,-11.27301470226095,28.5460294045219,28.8460294045219,35.83847980105184,0.7548618151251532,0.8063866380140448,True,101,101,94,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.20682923774223227,20.0,sub-10924,,
M5_theta20,84,3,-46.26585250464044,98.53170500928088,98.83170500928088,105.82415540581083,0.1538618917427157,0.20538671463160718,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.008720676626960584,0.0634936702303635,20.0,sub-10924,,
M6_theta20,84,3,-27.459961936054153,60.919923872108306,61.2199238721083,68.21237426863824,0.4768519520141439,0.5283767749030355,True,101,100,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.09858460229682904,20.0,sub-10924,,
M7_theta20,84,4,-27.280823613979212,62.561647227958424,63.06797634188248,72.28491442333168,0.4627537011570215,0.5314534650088769,True,101,101,99,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.11925216051438961,14.48546345090015,sub-10924,20.0,
M4_theta20,42,3,-21.702056088478695,49.40411217695739,50.03569112432581,54.6171210318075,0.15148729003311337,0.2545369358108964,True,101,101,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0125680222782063,3.924680176478,0.7241608639532764,sub-10926,,
M5_theta20,42,3,-18.578784728902928,43.157569457805856,43.789148405174274,48.370578312655965,0.2587712924571727,0.36182093823495576,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7193938972620266,0.7820458770911058,sub-10926,,
M6_theta20,42,3,-23.70199054036509,53.40398108073018,54.0355600280986,58.61698993558029,0.08278977775122072,0.18583942352900384,True,101,101,88,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.026438286229931884,2.04545993654892,0.4308325799756607,sub-10926,,
M7_theta20,42,4,-18.538411306601713,45.076822613203426,46.15790369428451,52.0275010863369,0.2258082328202373,0.3632077605239481,True,101,101,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.8952194264944542,0.7558795828657587,sub-10926,0.08560873328532059,
M4_theta20,41,3,-6.645130261013554,19.290260522027108,19.938909170675757,24.43097672214003,0.6606102049684798,0.766173256740843,True,101,101,97,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.019981082051572924,20.0,0.4948986364629769,sub-10928,,
M5_theta20,41,3,-6.456114548057437,18.912229096114874,19.560877744763523,24.052945296227797,0.6672612301326721,0.7728242819050353,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.049504691140059474,8.839368142005645,0.49386190143017394,sub-10928,,
M6_theta20,41,3,-10.784841376295738,27.569682752591476,28.218331401240125,32.710398952704395,0.5149433587067597,0.6205064104791228,True,101,101,83,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.028722719432475785,20.0,0.466007762795174,sub-10928,,
M7_theta20,41,4,-6.456114548057439,20.912229096114878,22.02334020722599,27.76651736293211,0.6320735462085509,0.7728242819050352,True,101,101,95,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04950469234604251,8.83936791784891,0.493861902529804,sub-10928,0.0,
M4_theta20,42,3,-22.943666171831133,51.887332343662266,52.51891129103068,57.10034119851237,0.10883813027191588,0.211887776049699,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13122420991083655,1.2729792124147037,1.008358227583682,sub-10929,,
M5_theta20,42,3,-25.39911761467942,56.79823522935884,57.429814176727255,62.01124408420894,0.024493663135228452,0.12754330891301158,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.23906932648903798,0.23852908909302856,2.8265376183479547,sub-10929,,
M6_theta20,42,3,-27.514192765524484,61.02838553104897,61.659964478417386,66.24139438589907,-0.048158918560763264,0.05489072721701982,True,101,101,93,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2545893986720389,0.31478703976686945,0.9391861028999909,sub-10929,,
M7_theta20,42,4,-25.399117614679415,58.79823522935883,59.87931631043991,65.7489137024923,-0.009856218790699124,0.1275433089130117,True,101,101,94,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2390693312507861,0.2385290917878488,2.826537570148829,sub-10929,0.0,
M4_theta20,83,3,-45.001382535169434,96.00276507033887,96.3065625386933,103.25928689372866,0.16564630675538503,0.2177919106429379,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5013808381117547,2.0374641817422545,sub-10930,,
M5_theta20,83,3,-43.640192927087604,93.28038585417521,93.58418332252964,100.536907677565,0.18930632479501452,0.24145192868256737,True,101,101,88,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1791706973457257,0.08190637086441016,20.0,sub-10930,,
M6_theta20,83,3,-47.245386824023655,100.49077364804731,100.79457111640174,107.7472954714371,0.12664132049919768,0.1787869243867506,True,101,101,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3838225871738106,1.920213002997295,sub-10930,,
M7_theta20,83,4,-42.12067567728604,92.24135135457207,92.75417186739259,101.91671378575847,0.19833650503531564,0.2678639768853862,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.13097833554539073,0.24753645775801578,6.834562043452521,sub-10930,1.2235384829031835,
M4_theta20,83,3,-37.95030727884971,81.90061455769941,82.20441202605384,89.1571363810892,0.28820716585450973,0.34035276974206263,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03669577804535437,2.6425982745656023,1.1772002911903485,sub-10938,,
M5_theta20,83,3,-44.127910172653024,94.25582034530605,94.55961781366048,101.51234216869584,0.1808288880295536,0.2329744919171065,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.035831992487554566,0.07501993184483748,20.0,sub-10938,,
M6_theta20,83,3,-41.572847607836145,89.14569521567229,89.44949268402672,96.40221703906208,0.22524064816717224,0.2773862520547251,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.1968224692003954,0.12411279863350232,7.357641903744764,sub-10938,,
M7_theta20,83,4,-39.28622121068871,86.57244242137742,87.08526293419793,96.2478048525638,0.24760461831947875,0.31713209016954924,True,101,101,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09666353966615991,0.08176241279909834,20.0,sub-10938,6.892964902233134,
M4_theta20,84,3,-50.601520208482796,107.20304041696559,107.50304041696559,114.49549081349554,0.07939705489419421,0.13092187778308573,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3908296183000361,0.09710941035729623,6.573985875101784,sub-10940,,
M5_theta20,84,3,-57.21601808027899,120.43203616055798,120.73203616055798,127.72448655708793,-0.03420655555355548,0.017318267335336035,True,101,101,37,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.011306747174472347,20.0,sub-10940,,
M6_theta20,84,3,-56.06042494872752,118.12084989745505,118.42084989745504,125.41330029398499,-0.014359311741952468,0.03716551114693911,True,101,101,84,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5052652836903916,0.012084011200015694,20.0,sub-10940,,
M7_theta20,84,4,-55.99078305783662,119.98156611567325,120.4878952295973,129.7048333110465,-0.03033815734031595,0.038361606511539414,True,101,101,94,theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5443699724582403,0.014759406363239153,13.346803503683912,sub-10940,20.0,
M4_theta20,84,3,-50.090475256973065,106.18095051394613,106.48095051394613,113.47340091047607,0.08817422176579458,0.13969904465468608,True,101,101,94,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.11737163145366161,0.22740016540341368,3.629354461952449,sub-10950,,
M5_theta20,84,3,-52.55360412113653,111.10720824227306,111.40720824227306,118.399658638803,0.045870128939614854,0.09739495182850644,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7655490773942273,0.030314994632539814,20.0,sub-10950,,
M6_theta20,84,3,-52.13762998380848,110.27525996761696,110.57525996761696,117.5677103641469,0.05301446019034393,0.10453928307923543,True,101,101,95,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.2175378984713526,0.020296910391491063,20.0,sub-10950,,
M7_theta20,84,4,-51.5956761707369,111.1913523414738,111.69768145539786,120.91461953684706,0.0451475439715376,0.11384730782339303,True,101,101,95,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6353093544008501,0.029821845801527552,20.0,sub-10950,7.069663018507584,
M4_theta20,84,3,-15.134195259439373,36.268390518878746,36.56839051887874,43.56084091540869,0.6885462670082698,0.7400710898971614,True,101,101,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,10.356567558600894,0.8518855688631228,sub-10951,,
M5_theta20,84,3,-15.698405099240315,37.39681019848063,37.69681019848063,44.689260595010566,0.6788559963189653,0.7303808192078569,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3845832747563556,17.334464424371372,sub-10951,,
M6_theta20,84,3,-49.68195955286676,105.36391910573352,105.66391910573351,112.65636950226346,0.09519045486626401,0.14671527775515558,True,101,101,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7193938956943249,0.5066098249573735,sub-10951,,
M7_theta20,84,4,-15.698405099240313,39.39681019848062,39.903139312404676,49.120077393853876,0.6616810553560016,0.7303808192078569,True,101,101,101,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3845832831443463,15.50871335503839,sub-10951,0.0,
M4_theta20,42,3,-15.493612265301277,36.98722453060255,37.61880347797097,42.20023338545266,0.36474660230301287,0.4677962480807959,True,101,101,84,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08739786775935053,0.061029944201148274,20.0,sub-10952,,
M5_theta20,42,3,-20.892794576961343,47.785589153922686,48.417168101291104,52.99859800877279,0.1792853274009322,0.28233497317871525,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17974864206539024,0.12792517534528183,20.0,sub-10952,,
M6_theta20,42,3,-20.883986909512508,47.767973819025016,48.399552766393434,52.98098267387512,0.17958786973784252,0.28263751551562566,True,101,101,96,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.04260335984029616,20.0,sub-10952,,
M7_theta20,42,4,-18.25964838677833,44.51929677355666,45.60037785463774,51.46997524669013,0.23538370620149734,0.3727832339052082,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1485264872511688,0.15345039389536966,20.0,sub-10952,3.634776023379342,
M4_theta20,84,3,-54.719445424108976,115.43889084821795,115.73889084821795,122.7313412447479,0.008671932425914401,0.06019675531480595,True,101,101,98,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.007065082759673669,0.4799334221252774,0.0,sub-10953,,
M5_theta20,84,3,-11.244261200214321,28.488522400428643,28.788522400428644,35.78097279695858,0.7553556548252823,0.806880477714174,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03788386285217976,3.9332210767099145,1.0551046917654263,sub-10953,,
M6_theta20,84,3,-45.06162553353979,96.12325106707958,96.42325106707958,103.41570146360952,0.17454441887737818,0.22606924176626975,True,101,100,92,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.008722809843883092,2.850104678722363,0.49405267778757567,sub-10953,,
M7_theta20,84,4,-11.244261200214327,30.488522400428653,30.994851514352703,40.2117895958019,0.7381807138623185,0.8068804777141739,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03788386128324839,3.933221055447727,1.0551046976894447,sub-10953,0.0,
M4_theta20,59,3,-37.76177544227514,81.52355088455027,81.95991452091391,87.75616321626744,0.003274384942374927,0.07663175990283067,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7073648117301197,0.2434225110292673,0.1692396274135555,sub-10954,,
M5_theta20,59,3,-37.81810996538147,81.63621993076293,82.07258356712657,87.8688322624801,0.0018968673641317705,0.07525424232458755,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7521776148076673,0.23823318607468988,0.0,sub-10954,,
M6_theta20,59,3,-37.43978585745248,80.87957171490496,81.31593535126859,87.11218404662212,0.011147821844774043,0.08450519680522983,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6647908200432796,0.25686445700553495,0.4254244136533275,sub-10954,,
M7_theta20,59,4,-35.79144215254515,79.5828843050903,80.32362504583105,87.89303408071318,0.02700141926615331,0.12481125254676095,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5598853384786175,0.34233665673257224,0.0,sub-10954,1.2246281778461887,
M4_theta20,84,3,-45.69106992946254,97.38213985892509,97.68213985892508,104.67459025545503,0.16373374853793643,0.21525857142682803,True,101,101,59,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,4.079671198982196,0.5785459623847029,sub-10956,,
M5_theta20,84,3,-33.029339740571345,72.05867948114269,72.35867948114269,79.35112987767263,0.3811982170211199,0.4327230399100114,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7943804666883398,20.0,sub-10956,,
M6_theta20,84,3,-45.69106992946253,97.38213985892506,97.68213985892505,104.674590255455,0.16373374853793668,0.21525857142682825,True,101,101,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7193939041828705,0.6863689875416004,sub-10956,,
M7_theta20,84,4,-29.86711963637838,67.73423927275675,68.2405683866808,77.45750646813002,0.41833421965956763,0.487033983511423,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7193938965611133,20.0,sub-10956,0.41939673938942246,
M4_theta20,82,3,-49.37093038861308,104.74186077722617,105.04955308491847,111.96201851901893,0.07859412733666815,0.13137565322284972,True,101,101,95,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.9975192924820036,0.5316310267627,sub-10958,,
M5_theta20,82,3,-47.125637407912116,100.25127481582423,100.55896712351654,107.47143255761699,0.11809745719764478,0.17087898308382632,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0504564399490361,0.7266250411412337,sub-10958,,
M6_theta20,82,3,-52.445844326632006,110.89168865326401,111.19938096095632,118.11184639505677,0.02449457746422602,0.07727610335040758,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0110798715488358,0.3967278538062821,sub-10958,,
M7_theta20,82,4,-47.125637407912116,102.25127481582423,102.77075533530476,111.87815180488124,0.10050361523558425,0.17087898308382632,True,101,101,101,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0504564355498014,0.7266250380947776,sub-10958,0.0,
M4_theta20,84,3,-57.85574372202063,121.71148744404125,122.01148744404125,129.00393784057118,-0.04519380568296221,0.0063310172059293235,True,101,101,18,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.05014493556612907,0.0,sub-10969,,
M5_theta20,84,3,-57.848064935719854,121.69612987143971,121.9961298714397,128.98858026796964,-0.04506192298157923,0.006462899907312303,True,101,101,89,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1831186364291704,0.6241671274739872,sub-10969,,
M6_theta20,84,3,-57.8557437220206,121.7114874440412,122.0114874440412,129.00393784057113,-0.045193805682961725,0.006331017205929879,True,101,101,15,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.0501449341317621,0.0,sub-10969,,
M7_theta20,84,4,-57.84806493571985,123.6961298714397,124.20245898536375,133.41939706681296,-0.06223686394454296,0.006462899907312414,True,101,101,78,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.18311863092673944,0.6241672058166642,sub-10969,0.0,
M4_theta20,38,3,-23.968106482813816,53.93621296562763,54.642095318568806,58.84897144480679,-0.023861933813710472,0.09003504309857613,True,101,101,80,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3459655217193493,0.02129669441065656,20.0,sub-10974,,
M5_theta20,38,3,-24.662966659747955,55.32593331949591,56.031815672437084,60.23869179867506,-0.050242758323555466,0.0636542185887311,True,101,101,92,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16931011930973228,0.02677765353995077,20.0,sub-10974,,
M6_theta20,38,3,-23.56966473373441,53.13932946746882,53.84521182040999,58.05208794664797,-0.008734830248447721,0.10516214666383883,True,101,101,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5705595696602228,0.021225428520407926,20.0,sub-10974,,
M7_theta20,38,4,-23.24114315096914,54.48228630193828,55.69440751405949,61.03263094084382,-0.034227950843408676,0.11763468503964014,True,101,101,101,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.028701382196955436,3.901922915641759,sub-10974,20.0,
